ngram,freq
D TH,-5.871271517098631
HE I,-7.8957849861822424
E IN,-7.251820717063911
 INF,-9.102087436290986
INFA,-10.26698904899502
NFAM,-12.37486852599539
AMIE,-13.841205594788818
MIES,-10.73512526406596
IES ,-8.164451792520536
ES A,-7.544096274854882
S AN,-6.6087133354038885
ND H,-7.1603509159986025
D HO,-8.817325073942541
 HOR,-8.385884479431116
HORR,-10.451181513724787
ORRO,-9.45088015730024
RROR,-10.127633528084509
RORS,-9.833872409556347
ORS ,-8.705407157738556
RS P,-10.186227692350563
S PE,-9.62169788961271
 PER,-8.247734140950298
PERP,-11.178617767763365
ERPE,-12.742593306120709
RPET,-11.443310321990447
PETR,-12.167229161217145
ETRA,-10.914466192721777
TRAT,-10.221319012161832
RATE,-9.10793540617341
ATED,-8.242783635790442
TED ,-6.698905341768028
ED B,-7.536147593444554
D BY,-7.989961428456155
 BY ,-7.15659386712089
BY T,-8.071843474486634
Y TH,-7.016469671526773
AT A,-7.669504997377902
T AN,-7.21537123782339
 ANT,-10.385940991856387
ANTI,-10.11953631785189
NTIC,-10.932484698224457
TICH,-11.995378904290487
ICHR,-13.330379971022827
CHRI,-10.796683157065395
HRIS,-10.796683157065395
RIST,-10.135796838723671
IST ,-9.497400172935134
ST I,-9.319417017739777
 I R,-10.663151764440872
I RE,-10.557791248783046
 REA,-7.7334405919846745
REAL,-8.933464723855195
EALL,-9.616807904318518
ALLY,-8.072884598995046
LLY ,-7.737156686933689
LY B,-8.59418152262833
Y BE,-8.472119157352573
 BEL,-8.948353336348944
BELI,-9.646513058732435
ELIE,-9.442649658163726
LIEV,-9.65661415471894
IEVE,-9.546190337104566
EVE ,-9.687544455410297
VE H,-8.723211782372063
E HE,-7.14334864037087
 HE ,-5.74266407328492
E IS,-8.131882939757
 IS ,-6.831796662080181
IS A,-7.964403956000975
I WI,-9.62661190441514
 WIL,-7.899281493240972
WILL,-7.907193622428921
LL H,-8.516570919923407
L HA,-9.687544455410297
 HAV,-7.115771872600635
HAVE,-7.307901370385675
AVE ,-7.073095598320199
VE N,-9.66170322422641
 NOT,-6.311620133997779
NOTH,-7.941308241206326
OTHI,-8.739308709414237
THIN,-6.930454806826882
HING,-6.91757696665039
ING ,-5.056533038238318
NG M,-8.558001866050828
G MO,-9.88996187620739
 MOR,-7.668114176569559
MORE,-7.924105462969698
ORE ,-7.291078094500684
RE T,-7.482785794334546
E TO,-6.906159455570776
O DO,-9.042664015820186
 DO ,-7.9928418913215085
DO W,-10.46248106897872
O WI,-9.735811196380132
 WIT,-6.157801913734992
WITH,-6.166123737072484
ITH ,-6.291947368399073
TH Y,-10.230287682144594
H YO,-9.646513058732435
OU A,-8.735260120888237
U AN,-10.203619435062432
ND Y,-9.31219676976629
D YO,-8.766031779554991
U AR,-9.488779429891226
 NO ,-7.69487633711992
NO L,-9.858413518472464
O LO,-8.89008442822497
 LON,-8.313100134207902
LONG,-7.961604140826228
ONGE,-9.23937431006624
NGER,-8.435529709920282
GER ,-8.611881099727732
ER M,-8.595937449330597
R MY,-10.396523101186924
 MY ,-7.828305766960771
MY F,-9.833872409556347
Y FR,-9.203245585977735
 FRI,-8.703448293253222
FRIE,-9.093379108399203
RIEN,-8.51819561565041
IEND,-9.113817776076477
ND N,-8.360566671446826
D NO,-6.911362719342676
Y FA,-9.616807904318518
 FAI,-9.827830095100383
FAIT,-11.068616872549036
AITH,-11.178617767763365
ITHF,-12.167229161217145
THFU,-11.202148265173559
HFUL,-10.750163141430502
FUL ,-8.404576612443268
UL S,-10.533098636192674
L SL,-12.454911233668927
 SLA,-10.570370030989906
SLAV,-11.356298945000818
LAVE,-11.84877543009861
VE A,-8.47834970710321
E AS,-8.07392680857349
 AS ,-6.63928927725719
AS Y,-10.194885755093678
S YO,-9.015562086042396
OU C,-9.815853904053668
U CA,-10.509001084613613
 CAL,-8.597696464735776
CALL,-8.566498093879915
ALL ,-6.730781617681856
LL Y,-9.532646111996808
L YO,-9.467547209785453
YOUR,-8.001533399439968
OURS,-8.913951909631614
URSE,-8.894812569420916
RSEL,-8.717241615385559
SELF,-7.370922220049931
ELF ,-7.40505522641939
LF B,-10.127633528084509
F BU,-10.305088895227291
UT H,-8.289538834869505
T HO,-9.283826072637074
 HOW,-7.923208199562708
HOW ,-7.911616451398923
OW D,-9.942605609692812
W DO,-10.76543061356129
DO Y,-9.38298982175739
O YO,-8.672617334915564
DO I,-10.396523101186924
O I ,-10.019836957628803
 I S,-8.757732976740295
I SE,-10.705711378859668
 SEE,-7.316175936945355
SEE ,-8.33858776472805
EE I,-10.365106904953544
E I ,-8.670721599750665
 I H,-8.674516670719218
I HA,-8.780722494964994
VE F,-9.646513058732435
E FR,-7.712881864963638
FRIG,-9.935871577511469
RIGH,-8.296028150309255
IGHT,-7.122997917692374
GHTE,-8.633542596508912
HTEN,-9.769333888418775
TENE,-8.958403672202447
ENED,-8.36195652573588
NED ,-7.063559001153701
ED Y,-9.66681832489318
U SI,-12.167229161217145
 SIT,-9.17776650067675
SIT ,-9.942605609692812
IT D,-9.909379962064492
T DO,-8.5630909355583
 DOW,-8.276685187466125
DOWN,-8.271589635039524
OWN ,-7.429387327078921
WN A,-9.287328703188276
N AN,-7.293942058272114
D TE,-9.703375920626979
ME A,-8.349516835260241
E AL,-8.244018966398436
 ALL,-6.934117204794384
L TH,-7.5434825896561195
HE N,-8.130778577413947
E NE,-8.532937897387612
 NEW,-8.715259454181567
NEWS,-9.775031909533412
EWS ,-9.193614692916775
WS I,-11.250938429342991
S IT,-8.289538834869505
 IT ,-6.379756791813514
IT W,-7.7121553847282724
T WA,-7.452644189243188
 WAS,-6.028692499746249
WAS ,-6.035730969517961
AS I,-7.785984081878085
S IN,-7.5186403548615335
 IN ,-5.858789247961084
IN J,-11.22624581675262
N JU,-10.845473321234827
 JUL,-10.48547058720342
JULY,-12.37486852599539
ULY ,-11.804323667527777
LY A,-7.452084122020483
Y AN,-7.275002098171192
HE S,-6.346219360838284
E SP,-9.018239463813112
 SPE,-8.21358448109818
SPEA,-8.95336587817249
PEAK,-8.943365794837906
EAKE,-10.73512526406596
AKER,-11.0479975853463
KER ,-10.609084543170596
ER W,-7.780525978659362
R WA,-8.804252992375188
AS T,-7.536756792366837
S TH,-6.549322345086647
HE W,-6.645768243354899
E WE,-7.914279568818406
ELLK,-12.541922610658556
LLKN,-12.541922610658556
LKNO,-12.541922610658556
KNOW,-7.771237986192892
NOWN,-9.569179855329264
 ANN,-8.968556043666464
ANNA,-9.249458429132867
NNA ,-9.102087436290986
NA P,-9.780762584242398
A PA,-9.026314877818658
 PAV,-9.677127694552041
PAVL,-9.719462058378602
AVLO,-9.719462058378602
VLOV,-9.88996187620739
LOVN,-9.256238116118245
OVNA,-8.986574549169143
VNA ,-8.87836096452891
NA S,-10.862280439551208
A SC,-10.796683157065395
 SCH,-10.324697366615668
SCHE,-11.804323667527777
CHER,-10.080005479095256
HERE,-6.906808384860259
ERER,-11.681721345435445
RER ,-10.203619435062432
R MA,-9.256238116118245
 MAI,-9.798154326954267
MAID,-10.239337517664511
AID ,-6.87801560891858
ID O,-9.698070868397284
D OF,-7.577172613039103
OF H,-7.470733998535692
F HO,-9.852221548224543
 HON,-9.455020949966272
HONO,-9.546190337104566
ONOR,-9.541655181939174
NOR ,-9.02092402918378
OR A,-7.963469813009178
R AN,-7.332436457817136
ND F,-8.180562612793235
D FA,-9.232707618708051
 FAV,-10.545368728784489
FAVO,-10.473909764802343
AVOR,-10.324697366615668
VORI,-11.276256237327281
ORIT,-10.10353597650545
RITE,-9.970004583880927
ITE ,-7.930408950748291
TE O,-9.341395924458553
E OF,-6.759777159966767
HE E,-7.360649916060851
E EM,-8.387309996422337
 EMP,-8.241549829341514
EMPR,-11.643981017452598
MPRE,-9.698070868397284
PRES,-7.7386470001752485
RESS,-7.621941684830432
ESS ,-6.7713314663302455
SS M,-8.481479600112138
S MA,-7.975682271038682
 MAR,-7.713608873356256
MARY,-8.257709286007119
ARYA,-10.203619435062432
RYA ,-10.203619435062432
YA F,-11.443310321990447
A FE,-9.40248361643839
 FED,-11.328899970812703
FEDO,-11.944085609902936
EDOR,-11.995378904290487
DORO,-11.302231723730541
OROV,-11.0079922507326
ROVN,-11.681721345435445
NA W,-10.40721839030367
A WI,-9.763668150883099
TH T,-7.727523414956586
H TH,-7.299214057063293
THES,-8.487768929019701
HESE,-8.559695346557161
ESE ,-8.54122294892172
SE W,-8.624459881934593
E WO,-7.819373511064439
 WOR,-7.80174484941258
WORD,-8.422146610544653
ORDS,-8.894812569420916
RDS ,-8.303871327770281
DS S,-10.080005479095256
S SH,-8.241549829341514
 SHE,-6.73487271843772
SHE ,-6.801545244926742
HE G,-7.660499048042307
E GR,-8.747455393982055
 GRE,-8.397345922950123
GREE,-9.33401581716093
REET,-9.758034333164842
EETE,-11.995378904290487
ETED,-11.250938429342991
ED P,-8.31442551544897
D PR,-8.051245423891563
CE V,-9.398554338298501
E VA,-9.105007146394321
 VAS,-9.25964527443986
VASI,-9.319417017739777
ASIL,-9.162165560234271
SILI,-9.40248361643839
ILI ,-9.532646111996808
LI K,-13.330379971022827
I KU,-12.993907734401613
 KUR,-10.583109056767336
KURA,-10.622329769920617
URAG,-10.135796838723671
RAGI,-10.26698904899502
AGIN,-9.137699508079864
GIN ,-9.752432077616172
IN A,-7.548402648781569
N A ,-7.815339620963503
 A M,-8.110024145944502
A MA,-8.897185049774546
 MAN,-7.4949846095647334
MAN ,-7.4310307128226505
AN O,-8.495686626756486
N OF,-7.711429431883324
F HI,-7.917841460384767
 HIG,-9.140725228996402
HIGH,-9.119734953104565
IGH ,-9.631550186055723
GH R,-12.37486852599539
H RA,-11.111176486967832
 RAN,-8.911539363226229
RANK,-9.775031909533412
ANK ,-9.209718100483352
NK A,-10.344698033322338
K AN,-8.948353336348944
ND I,-7.629267724922505
D IM,-10.08778761953731
 IMP,-8.35502649107121
IMPO,-8.931004698014332
MPOR,-9.578525717747501
PORT,-8.56479306362883
ORTA,-9.410388795945504
RTAN,-9.703375920626979
TANC,-9.184075669870015
ANCE,-7.7658595637001335
CE W,-8.590678892077129
E WH,-7.394956814798469
 WHO,-6.858652105731494
WHO ,-7.267059986814417
HO W,-8.670721599750665
O WA,-8.817325073942541
HE F,-6.914955733170516
E FI,-8.119801518782797
 FIR,-7.935843746734247
FIRS,-8.483048227884764
IRST,-8.470567566661154
RST ,-8.373145453653686
ST T,-8.30649945017655
T TO,-7.304031022061343
TO A,-7.863164068012976
O AR,-10.314845070172655
 ARR,-9.07618670785883
ARRI,-8.467471588956027
RRIV,-9.66681832489318
RIVE,-9.042664015820186
IVE ,-7.849741047680835
E AT,-8.476788426536258
 AT ,-6.52089926130903
AT H,-7.1679076270211635
T HE,-7.098718118034808
 HER,-6.29370391197385
HER ,-5.996572950324137
ER R,-9.093379108399203
R RE,-9.146804275072784
 REC,-8.231733799603857
RECE,-8.916370290495895
ECEP,-10.663151764440872
CEPT,-9.0290212394164
EPTI,-9.488779429891226
PTIO,-9.497400172935134
TION,-6.486630022016602
ION ,-6.535121723267836
ON A,-7.598982329333652
NA H,-11.356298945000818
A HA,-9.29437098581369
 HAD,-6.3506761927281055
HAD ,-6.352166228392128
AD H,-9.004923687837339
D HA,-7.800950883511403
AD A,-8.247734140950298
D A ,-7.796990482295307
 A C,-8.001533399439968
A CO,-8.761873769406327
 COU,-6.933783704707918
COUG,-11.761764053108982
OUGH,-7.202201600599023
UGH ,-8.035067113495089
GH F,-11.643981017452598
H FO,-10.11953631785189
 FOR,-6.414061461380202
FOR ,-6.7713314663302455
OR S,-8.857598973080481
R SO,-8.799933331230672
 SOM,-7.433226103386086
SOME,-7.3662866207109765
OME ,-7.3414185541329635
ME D,-9.798154326954267
E DA,-8.721217763765198
 DAY,-8.28180683758618
DAYS,-9.38685829853531
AYS ,-8.137423120132617
YS S,-10.212430064744586
E WA,-6.929790354975194
AS A,-7.475881278988003
S AS,-8.552938564094282
AS S,-7.681405732861621
E SA,-7.218912631520149
 SAI,-6.9760099302254766
SAID,-6.987554574799881
ID S,-9.21297013586973
D SU,-9.070520970323154
 SUF,-9.703375920626979
SUFF,-9.65661415471894
UFFE,-9.87722285042996
FFER,-8.727211787705409
FERI,-10.144027337860186
ERIN,-8.384460991646263
RING,-7.518042089812281
NG F,-8.245255824935832
G FR,-9.36386878031061
 FRO,-6.8805416601512785
FROM,-7.04066440011383
ROM ,-7.04066440011383
OM L,-11.111176486967832
M LA,-11.720942058588726
 LA ,-11.178617767763365
LA G,-12.993907734401613
A GR,-9.724882125847941
 GRI,-10.418029306407886
GRIP,-12.742593306120709
RIPP,-11.720942058588726
IPPE,-10.9885741648755
PPE ,-13.148058414228872
PE G,-14.246670702896981
PE B,-12.742593306120709
E BE,-7.593807673543635
 BEI,-8.789215115010649
BEIN,-8.787085188752823
EING,-8.455182647821676
NG T,-6.500586233510401
G TH,-6.999946307095045
THEN,-8.056355297043835
HEN ,-7.129465199732637
EN A,-7.931312701374647
 A N,-9.493080511790618
A NE,-10.072283433001346
NEW ,-8.373145453653686
EW W,-9.236035408800726
W WO,-11.0079922507326
ORD ,-8.981393190427145
RD I,-10.135796838723671
D IN,-7.2541148222223795
IN S,-8.519822955309785
N ST,-9.602279803755609
 ST ,-11.22624581675262
ST P,-9.506095879902688
T PE,-9.41835696559468
 PET,-8.483048227884764
PETE,-9.229390866082058
ETER,-8.981393190427145
TERS,-8.378787217560355
ERSB,-9.434486347524565
RSBU,-9.4385596729122
SBUR,-9.4385596729122
BURG,-9.36386878031061
URG ,-9.390741798561708
RG U,-14.939817883456927
G US,-11.356298945000818
 USE,-9.345106503855089
USED,-8.839498931436863
SED ,-7.220243894197346
ED O,-7.715793075171097
D ON,-7.842269032842134
 ONL,-7.766626140970329
ONLY,-7.768929404944422
NLY ,-7.370406091006216
Y BY,-10.295426984315554
E EL,-9.798154326954267
 ELI,-12.742593306120709
ELIT,-12.993907734401613
LITE,-10.950833836892652
TE A,-8.909132623195664
L HE,-9.03718455005556
R IN,-8.321078899939709
 INV,-9.40248361643839
INVI,-10.49716662696661
NVIT,-10.72031017828082
VITA,-10.041978083506017
ITAT,-9.488779429891226
TATI,-9.023615820849493
ATIO,-7.401322884043462
IONS,-7.818565430212385
ONS ,-7.507925966649127
S WI,-7.931312701374647
ITHO,-8.437027837541303
THOU,-7.1930849757033055
HOUT,-7.943136395280389
OUT ,-6.914955733170516
UT E,-10.005343950326235
T EX,-9.532646111996808
 EXC,-8.549577216391578
EXCE,-9.31580037726959
XCEP,-10.334647697468835
ON W,-8.159895975984675
N WR,-11.643981017452598
 WRI,-9.41835696559468
WRIT,-9.62661190441514
RITT,-10.73512526406596
ITTE,-9.283826072637074
TTEN,-8.97623853983848
TEN ,-8.653819788948063
EN I,-8.443042893271064
N IN,-7.864854685490884
IN F,-8.804252992375188
N FR,-8.678326199135885
 FRE,-7.598334031093766
FREN,-7.981369490159272
RENC,-7.866548165997217
ENCH,-7.885368225323987
NCH ,-8.08651879027085
CH A,-8.174778906676385
H AN,-8.384460991646263
ND D,-8.118710411200462
D DE,-8.804252992375188
 DEL,-9.390741798561708
DELI,-9.578525717747501
ELIV,-11.505830678971781
LIVE,-9.187245244631294
IVER,-9.390741798561708
VERE,-9.232707618708051
ERED,-7.5434825896561195
RED ,-6.885612986392521
BY A,-9.174626780672083
Y A ,-8.85304315654462
 A S,-7.566443573546879
 SCA,-9.909379962064492
SCAR,-10.324697366615668
CARL,-13.553523522337036
ARLE,-11.895295445733504
RLET,-12.86037634177709
LET ,-8.78495978944051
ET L,-10.9885741648755
T LI,-9.096273466425567
 LIV,-9.174626780672083
VERI,-10.285857533299405
ERIE,-9.555322820667838
RIED,-8.349516835260241
IED ,-7.657744225363462
ED F,-7.999595414337288
D FO,-8.161032985771751
 FOO,-9.15292050209022
FOOT,-9.510472254502487
OOTM,-10.557791248783046
OTMA,-11.0079922507326
TMAN,-10.914466192721777
AN T,-8.277963142911617
N TH,-6.148635946720911
AT M,-8.578515405883932
T MO,-8.715259454181567
MORN,-9.555322820667838
ORNI,-9.537140501584648
RNIN,-8.597696464735776
NING,-7.3668006274043805
NG R,-8.566498093879915
G RA,-11.328899970812703
RAN ,-9.36386878031061
AN A,-7.901034342068386
N AS,-8.759801229804355
AS F,-8.906731661658126
S FO,-8.311776507277393
 FOL,-9.096273466425567
FOLL,-9.319417017739777
OLLO,-9.222790182050705
LLOW,-8.327776848623834
LOWS,-10.354850404786355
OWS ,-8.935930816350387
S IF,-8.637198907712023
OU H,-9.206476606559182
U HA,-9.677127694552041
NG B,-8.169028459547947
G BE,-9.266494616285435
 BET,-8.787085188752823
BETT,-9.827830095100383
ETTE,-8.691775008948499
TTER,-7.768929404944422
ER T,-7.049609670346967
R TO,-8.121987312002776
DO C,-12.541922610658556
O CO,-8.79134958753928
COUN,-7.5576935177194144
OUNT,-7.537366362638683
UNT ,-8.217188088601478
NT O,-8.023102863103318
T OR,-9.62169788961271
 OR ,-7.610724147210336
OR P,-9.719462058378602
R PR,-9.102087436290986
CE A,-7.319112796618665
E AN,-6.349374230301097
D IF,-10.354850404786355
IF T,-9.40248361643839
HE P,-7.077320686226383
E PR,-7.624599493703952
 PRO,-7.892300662099632
PROS,-12.231767682354716
ROSP,-12.637232790462882
OSPE,-11.84877543009861
SPEC,-8.768117286046012
PECT,-8.588932166742188
ECT ,-8.676419620865303
CT O,-9.870913681236695
T OF,-7.267525427828172
OF S,-8.443042893271064
F SP,-11.22624581675262
SPEN,-9.97697325319702
PEND,-9.786526288959148
ENDI,-9.3791362524414
NDIN,-8.613668410301829
DING,-7.743880656981358
NG A,-6.934450816140264
G AN,-7.912503369417151
 AN ,-7.544096274854882
AN E,-8.804252992375188
N EV,-9.510472254502487
 EVE,-7.207010353034907
EVEN,-7.920521229741882
VENI,-9.45088015730024
ENIN,-8.719227713357188
NG W,-7.872498034803452
G WI,-8.855318470381755
TH A,-7.6094126716125245
H A ,-7.825861773890892
 A P,-8.34677334931449
A PO,-10.194885755093678
 POO,-10.396523101186924
POOR,-10.49716662696661
OOR ,-8.812948699342742
OR I,-9.119734953104565
INVA,-11.178617767763365
NVAL,-11.761764053108982
VALI,-11.572522053470452
ALID,-12.106604539400712
LID ,-11.572522053470452
ID I,-9.471757742321795
D IS,-9.998175460847623
IS N,-8.659422044496733
S NO,-7.619290921184188
NOT ,-6.452671613392987
OT T,-8.429559542933777
 TOO,-8.242783635790442
TOO ,-8.963466974158994
OO T,-11.443310321990447
O TE,-9.89639276653768
 TER,-9.280335667697306
TERR,-9.062082101677287
ERRI,-9.348830902946071
RRIB,-9.719462058378602
RIBL,-9.719462058378602
IBLE,-8.301250094290406
BLE ,-7.360139060366471
LE I,-9.105007146394321
I SH,-9.43042954682895
 SHA,-8.447578048436457
SHAL,-9.113817776076477
HALL,-9.134682914540438
LL B,-8.846248113411791
L BE,-9.081884728973467
 BE ,-7.14006456516968
BE V,-11.643981017452598
E VE,-9.190424897548674
 VER,-8.07392680857349
VERY,-7.347451754937131
ERY ,-7.691313811086317
RY C,-9.970004583880927
Y CH,-9.839951455632729
 CHA,-7.877626251170371
CHAR,-9.162165560234271
HARM,-9.821824071040172
ARME,-10.46248106897872
RMED,-9.471757742321795
MED ,-7.785202526543264
ED T,-6.174827553287824
D TO,-6.611366816637567
TO S,-7.584176780482673
O SE,-8.77861056176185
EE Y,-10.896766615622377
E YO,-7.982320512579976
OU T,-9.096273466425567
U TO,-10.135796838723671
 TON,-9.559920529916468
TONI,-10.879374872910509
ONIG,-12.231767682354716
NIGH,-9.190424897548674
GHT ,-6.914955733170516
HT B,-9.677127694552041
T BE,-7.820182245439291
BETW,-9.459178960114937
ETWE,-9.45088015730024
TWEE,-9.459178960114937
WEEN,-9.459178960114937
EEN ,-7.239975476059941
ND  ,-13.148058414228872
D  A,-13.553523522337036
  AN,-12.167229161217145
ANNE,-10.08778761953731
NNET,-12.300760553841668
NETT,-11.995378904290487
TTE ,-11.443310321990447
TE S,-9.66681832489318
E SC,-9.89639276653768
ER H,-7.55831598895022
R HE,-7.941308241206326
 HEA,-7.377136636735043
HEAV,-9.780762584242398
EAVE,-9.174626780672083
AVEN,-9.97697325319702
VENS,-11.944085609902936
ENS ,-9.59271035273946
S WH,-7.695590367853577
 WHA,-7.128654498431649
WHAT,-7.122595097948761
T A ,-8.001533399439968
 A V,-9.467547209785453
A VI,-10.545368728784489
 VIR,-10.583109056767336
VIRU,-13.148058414228872
IRUL,-13.148058414228872
RULE,-10.40721839030367
ULEN,-12.637232790462882
LENT,-9.116771987973909
ENT ,-6.635075613816157
NT A,-8.188716414520167
T AT,-8.689842641197444
 ATT,-8.447578048436457
ATTA,-9.15599270112719
TTAC,-9.62661190441514
TACK,-9.741320852191102
ACK ,-8.081252848665562
CK R,-11.302231723730541
K RE,-11.505830678971781
 REP,-7.886232156263251
REPL,-8.691775008948499
EPLI,-9.180916109579647
PLIE,-9.053713852006771
LIED,-9.122706723493723
CE N,-10.027162997720875
OT I,-9.677127694552041
T IN,-7.69487633711992
IN T,-6.809169915296343
HE L,-7.4147171373311265
E LE,-8.374552913421565
 LEA,-8.313100134207902
LEAS,-8.403126285865621
EAST,-9.602279803755609
AST ,-8.20760717698972
ST D,-9.66170322422641
T DI,-9.07334982652363
 DIS,-7.772780006544707
DISC,-9.59271035273946
ISCO,-10.583109056767336
SCON,-11.356298945000818
CONC,-8.95336587817249
ONCE,-8.473673159219308
NCER,-9.775031909533412
CERT,-9.455020949966272
ERTE,-10.9885741648755
RTED,-9.38298982175739
IS R,-8.89244570441065
S RE,-8.151972901147348
ON H,-7.948640996335718
N HE,-7.610068194415415
HE H,-6.786468125458034
E HA,-6.917905104471218
AD J,-10.812683498411836
D JU,-9.909379962064492
ST E,-10.10353597650545
T EN,-10.049468755235173
 ENT,-8.537900686729742
ENTE,-8.420670595516532
NTER,-7.972850744842944
TERE,-8.366137716496281
ED W,-7.7627991175470274
D WE,-8.602992152310486
 WEA,-9.099176226083529
WEAR,-10.005343950326235
EARI,-9.471757742321795
ARIN,-9.159074367664598
N EM,-10.969525969904804
 EMB,-10.012564198299723
EMBR,-10.520977275660329
MBRO,-12.167229161217145
BROI,-12.167229161217145
ROID,-12.167229161217145
OIDE,-11.328899970812703
IDER,-9.216232781504546
DERE,-9.004923687837339
ED C,-8.95336587817249
D CO,-8.020134033609516
COUR,-9.03718455005556
OURT,-9.569179855329264
URT ,-10.27637878934486
RT U,-12.742593306120709
T UN,-9.042664015820186
 UNI,-9.297910812518813
UNIF,-10.064620560255776
NIFO,-10.064620560255776
IFOR,-10.064620560255776
FORM,-8.4280725538122
ORM ,-9.564539475772762
RM K,-14.246670702896981
M KN,-12.37486852599539
 KNE,-8.735260120888237
KNEE,-10.649358442308536
NEE ,-11.643981017452598
EE B,-11.155628249538665
E BR,-8.873709793353179
 BRE,-9.390741798561708
BREE,-11.681721345435445
REEC,-11.895295445733504
EECH,-10.705711378859668
ECHE,-10.583109056767336
CHES,-9.273391195344495
HES ,-8.735260120888237
ND S,-7.123400899765127
D SH,-8.247734140950298
 SHO,-7.400259054155897
SHOE,-11.643981017452598
HOES,-11.720942058588726
OES ,-9.232707618708051
AD S,-8.505271364669474
D ST,-8.487768929019701
 STA,-7.9169497973742855
STAR,-9.62169788961271
TARS,-11.895295445733504
ARS ,-8.575067126605015
RS O,-8.926102727414126
S ON,-8.166737507801392
 ON ,-6.645268368313248
N HI,-7.582261682546574
 HIS,-5.904188105273364
IS B,-8.733241956732
S BR,-9.550746153640427
