ngram,freq
HE B,0.0006263636729861823
E BU,0.0002826433586607773
 BUO,1.1045832407432676e-05
BUON,1.0396077559936636e-05
UONA,1.0396077559936636e-05
ONAP,4.1584310239746545e-05
NAPA,4.1584310239746545e-05
APAR,6.627499444459606e-05
PART,0.0002793945844232971
ARTE,0.0001273519501092238
RTES,7.147303322456437e-06
ES B,0.00010655979498935052
S BU,0.0002010991253000243
 BUT,0.0013290735405531494
BUT ,0.0013160784436032284
UT I,0.0002482063517434872
T I ,0.00021799275133492133
I WA,7.439693003829655e-05
 WAR,0.00015659091824654558
WARN,4.2234065087242585e-06
ARN ,1.3319974373668815e-05
RN Y,2.923896813732179e-06
N YO,9.421445288692576e-05
 YOU,0.0017254239975257335
YOU ,0.0011708582351878636
OU I,3.8985290849762386e-05
U IF,1.6243871187400994e-06
 IF ,0.0004203913863299377
IF Y,5.06808781046911e-05
F YO,9.551396258191784e-05
OU D,5.782818142714754e-05
U DO,3.93101682735104e-05
 DON,0.0002790697069995491
DONT,0.00017218503458645053
ONT ,0.00030960818483186293
NT T,0.00038952803107387583
T TE,4.840673613845496e-05
 TEL,0.00015918993763652974
TELL,0.00017283478943394656
LL M,0.00011793050482053121
L ME,5.035600068094308e-05
 ME ,0.00041421871527872535
ME T,0.00038368023744641145
E TH,0.0018953348901459479
 THA,0.0028800383615261963
THAT,0.002661720732767527
HAT ,0.0033436384452146207
AT T,0.0011500660800679904
T TH,0.002240354714166345
 THI,0.0011153041957269521
THIS,0.0006741206542771412
HIS ,0.0032679420054813318
IS M,0.00021961713845366143
S ME,0.00010038712393813814
 MEA,0.00014229631160163271
MEAN,0.00012377829844799557
EANS,2.404092935735347e-05
ANS ,0.00024235855811602283
NS W,0.00011923001451552329
S WA,0.00023001321601359806
WAR ,9.583884000566587e-05
AR I,4.3533574782234664e-05
R IF,1.3969729221164855e-05
OU S,0.0001244280532954916
U ST,8.446813017448517e-06
 STI,0.0002725721585245887
STIL,0.0002537292679472035
TILL,0.00030668428801813077
ILL ,0.0007819799589614838
LL T,0.0005263014264717922
L TR,1.5594116339904954e-05
 TRY,7.634619458078468e-05
TRY ,0.00011045832407432676
RY T,0.00016763675065397825
Y TO,0.00039050266334511986
 TO ,0.0054166812861507355
TO D,0.00024755659689599114
O DE,8.414325275073715e-05
 DEF,7.212278807206041e-05
DEFE,3.93101682735104e-05
EFEN,1.9492645424881193e-05
FEND,2.566531647609357e-05
END ,0.00017868258306141094
ND T,0.001551614575820543
D TH,0.0028192862832853165
HE I,0.0003723095276152308
E IN,0.0007088825386181793
 INF,0.00011143295634557082
INFA,3.4761884341038124e-05
NFAM,4.2234065087242585e-06
AMIE,9.746322712440596e-07
MIES,2.1766787391117332e-05
IES ,0.00028459262320326543
ES A,0.0005292253232855244
S AN,0.0013485661859780305
ND H,0.0007767819201815156
D HO,0.00014814410522909707
 HOR,0.00022806395147110996
HORR,2.891409071357377e-05
ORRO,7.86203365470208e-05
RROR,3.995992312100644e-05
RORS,5.360477491842328e-05
ORS ,0.00016568748611149015
RS P,3.7685781154770306e-05
S PE,6.627499444459606e-05
 PER,0.00026185120354090403
PERP,1.3969729221164855e-05
ERPE,2.923896813732179e-06
RPET,1.0720954983684656e-05
PETR,5.198038779968318e-06
ETRA,1.8193135729889113e-05
TRAT,3.638627145977823e-05
RATE,0.00011078320149807478
ATED,0.0002631507132358961
TED ,0.0012322600682762395
ED B,0.0005334487297942486
D BY,0.0003388471529691847
 BY ,0.0007797058169952477
BY T,0.0003122072042218471
Y TH,0.0008969865669682829
AT A,0.00046684885792590454
T AN,0.000735197609941769
 ANT,3.0863355256061885e-05
ANTI,4.0284800544754465e-05
NTIC,1.7868258306141093e-05
TICH,6.172671051212378e-06
ICHR,1.6243871187400994e-06
CHRI,2.0467277696125253e-05
HRIS,2.0467277696125253e-05
RIST,3.9635045697258426e-05
IST ,7.50466848857926e-05
ST I,8.966616895445349e-05
 I R,2.339117450985743e-05
I RE,2.599019389984159e-05
 REA,0.0004379347672123308
REAL,0.00013190023404169608
EALL,6.659987186834407e-05
ALLY,0.0003118823267980991
LLY ,0.0004363103800935907
LY B,0.00018518013153637133
Y BE,0.0002092210608937248
 BEL,0.00012995096949920795
BELI,6.465060732585596e-05
ELIE,7.927009139451685e-05
LIEV,6.400085247835991e-05
IEVE,7.147303322456437e-05
EVE ,6.20515879358718e-05
VE H,0.00016276358929775796
E HE,0.0007901018945551844
 HE ,0.003206215294969208
E IS,0.000294014068491958
 IS ,0.001078917924267174
IS A,0.00034761884341038125
I WI,6.595011702084804e-05
 WIL,0.0003710100179202387
WILL,0.0003680861211065065
LL H,0.00020012449302878025
L HA,6.20515879358718e-05
 HAV,0.0008121935593700496
HAVE,0.000670222125192165
AVE ,0.0008476051985585838
VE N,6.36759750546119e-05
 NOT,0.001815090166480187
NOTH,0.00035574077900408173
OTHI,0.0001601645699077738
THIN,0.0009775561680577917
HING,0.0009902263875839646
ING ,0.006367597505461189
NG M,0.00019200255743507974
G MO,5.06808781046911e-05
 MOR,0.0004674986127734006
MORE,0.00036191345005529414
ORE ,0.0006815928350233457
RE T,0.0005626876979315704
E TO,0.0010015970974151453
O DO,0.00011825538224427924
 DO ,0.0003378725206979407
DO W,2.858921328982575e-05
O WI,5.912769112213962e-05
 WIT,0.0021169012931420974
WITH,0.0020993579122597045
ITH ,0.0018511515605162173
TH Y,3.6061394036030203e-05
H YO,6.465060732585596e-05
OU A,0.00016081432475526983
U AN,3.7036026307274267e-05
ND Y,9.031592380194952e-05
D YO,0.00015594116339904954
U AR,7.569643973328863e-05
 NO ,0.00045515327067097584
NO L,5.23052652234312e-05
O LO,0.00013774802766916043
 LON,0.000245282454929755
LONG,0.00034859347568162534
ONGE,9.713834970065795e-05
NGER,0.00021701811906367727
GER ,0.00018193135729889113
ER M,0.0001848552541126233
R MY,3.053847783231387e-05
 MY ,0.00039829972151507237
MY F,5.360477491842328e-05
Y FR,0.00010071200136188616
 FRI,0.00016601236353523815
FRIE,0.00011240758861681487
RIEN,0.00019979961560503222
IEND,0.00011013344665057874
ND N,0.00023391174509857431
D NO,0.000996399058635177
Y FA,6.659987186834407e-05
 FAI,5.39296523421713e-05
FAIT,1.5594116339904954e-05
AITH,1.3969729221164855e-05
ITHF,5.198038779968318e-06
THFU,1.3644851797416835e-05
HFUL,2.1441909967369312e-05
FUL ,0.00022384054496238568
UL S,2.663994874733763e-05
L SL,3.898529084976239e-06
 SLA,2.566531647609357e-05
SLAV,1.1695587254928716e-05
LAVE,7.147303322456437e-06
VE A,0.00020792155119873272
E AS,0.00031155744937435106
 AS ,0.001307956508009528
AS Y,3.736090373102228e-05
S YO,0.00012150415648175943
OU C,5.457940718966734e-05
U CA,2.728970359483367e-05
 CAL,0.0001845303766888753
CALL,0.00019037817031633964
ALL ,0.001193599654850225
LL Y,7.244766549580844e-05
L YO,7.732082685202873e-05
YOUR,0.0003349486238842085
OURS,0.00013449925343168024
URSE,0.0001370982728216644
RSEL,0.00016373822156900202
SELF,0.0006292875697999145
ELF ,0.0006081705372562932
LF B,3.995992312100644e-05
F BU,3.3462374646046044e-05
UT H,0.00025113024855721937
T HO,9.291494319193368e-05
 HOW,0.00036223832747904217
HOW ,0.0003664617339877664
OW D,4.808185871470694e-05
W DO,2.1117032543621292e-05
DO Y,8.414325275073715e-05
O YO,0.00017121040231520647
DO I,3.053847783231387e-05
O I ,4.450820705347872e-05
 I S,0.0001572406730940416
I SE,2.2416542238613372e-05
 SEE,0.0006646992089884487
SEE ,0.00023910978387854263
EE I,3.1513110103557925e-05
E I ,0.0001715352797389545
 I H,0.00017088552489145846
I HA,0.0001536670214328134
VE F,6.465060732585596e-05
E FR,0.00044703133507727536
FRIG,4.840673613845496e-05
RIGH,0.00024950586143847927
IGHT,0.0008063457657425853
GHTE,0.00017803282821391488
HTEN,5.71784265796515e-05
TENE,0.00012865145980421586
ENED,0.00023358686767482628
NED ,0.0008557271341522844
ED Y,6.335109763086388e-05
U SI,5.198038779968318e-06
 SIT,0.00010331102075187032
SIT ,4.808185871470694e-05
IT D,4.970624583344704e-05
T DO,0.00019102792516383568
 DOW,0.00025437902279469956
DOWN,0.0002556785324896916
OWN ,0.0005935510531876324
WN A,9.259006576818566e-05
N AN,0.0006796435704808576
D TE,6.107695566462774e-05
ME A,0.00023651076448855847
E AL,0.00026282583581214807
 ALL,0.0009739825163965636
L TH,0.0005295502007092724
HE N,0.000294338945915706
E NE,0.00019687571879130006
 NEW,0.00016406309899275002
NEWS,5.6853549155903476e-05
EWS ,0.00010168663363313022
WS I,1.2995096949920795e-05
S IT,0.00025113024855721937
 IT ,0.0016955352745409158
IT W,0.0004473562125010234
T WA,0.0005799062013902154
 WAS,0.0024086412196678195
WAS ,0.0023917475936329224
AS I,0.0004155182249737174
S IN,0.0005428701750829412
 IN ,0.0028546979224738506
IN J,1.3319974373668815e-05
N JU,1.9492645424881193e-05
 JUL,2.793945844232971e-05
JULY,4.2234065087242585e-06
ULY ,7.472180746204457e-06
LY A,0.0005802310788139634
Y AN,0.0006926386674307784
HE S,0.0017533634559680632
E SP,0.00012117927905801141
 SPE,0.00027094777140584855
SPEA,0.00012930121465171192
PEAK,0.00013060072434670399
EAKE,2.1766787391117332e-05
AKER,1.5918993763652974e-05
KER ,2.469068420484951e-05
ER W,0.0004177923669399536
R WA,0.0001500933697715852
AS T,0.0005331238523705006
S TH,0.0014310850516100276
HE W,0.0012995096949920794
E WE,0.00036548710171652236
ELLK,3.5736516612282187e-06
LLKN,3.5736516612282187e-06
LKNO,3.5736516612282187e-06
KNOW,0.00042169089602492977
NOWN,6.984864610582428e-05
 ANN,0.0001273519501092238
ANNA,9.616371742941388e-05
NNA ,0.00011143295634557082
NA P,5.652867173215546e-05
A PA,0.00012020464678676735
 PAV,6.270134278336783e-05
PAVL,6.0102323393383675e-05
AVLO,6.0102323393383675e-05
VLOV,5.06808781046911e-05
LOVN,9.551396258191784e-05
OVNA,0.00012507780814298764
VNA ,0.00013937241478790053
NA S,1.9167768001133173e-05
A SC,2.0467277696125253e-05
 SCH,3.2812619798550005e-05
SCHE,7.472180746204457e-06
CHER,4.190918766349456e-05
HERE,0.0010009473425676492
ERER,8.446813017448517e-06
RER ,3.7036026307274267e-05
R MA,9.551396258191784e-05
 MAI,5.5554039460911396e-05
MAID,3.573651661228219e-05
AID ,0.001030186310704971
ID O,6.140183308837575e-05
D OF,0.0005120068198268793
OF H,0.0005695101238302789
F HO,5.263014264717922e-05
 HON,7.829545912327279e-05
HONO,7.147303322456437e-05
ONOR,7.179791064831239e-05
NOR ,0.0001208544016342634
OR A,0.0003479437208341293
R AN,0.000653978254004764
ND F,0.0002800443392707931
D FA,9.778810454815398e-05
 FAV,2.631507132358961e-05
FAVO,2.826433586607773e-05
AVOR,3.2812619798550005e-05
VORI,1.2670219526172775e-05
ORIT,4.0934555392250505e-05
RITE,4.678234901971486e-05
ITE ,0.000359639308089058
TE O,8.771690441196536e-05
E OF,0.001159487525356683
HE E,0.0006357851182748749
E EM,0.00022773907404736193
 EMP,0.00026347559065964413
EMPR,8.771690441196537e-06
MPRE,6.140183308837575e-05
PRES,0.00043566062524609463
RESS,0.000489590277588266
ESS ,0.001146167550983014
SS M,0.0002072717963512367
S MA,0.000343720314325405
 MAR,0.00044670645765352733
MARY,0.00025925218415091985
ARYA,3.7036026307274267e-05
RYA ,3.7036026307274267e-05
YA F,1.0720954983684656e-05
A FE,8.251886563199704e-05
 FED,1.2020464678676736e-05
FEDO,6.497548474960398e-06
EDOR,6.172671051212378e-06
DORO,1.2345342102424756e-05
OROV,1.6568748611149014e-05
ROVN,8.446813017448517e-06
NA W,3.021360040856585e-05
A WI,5.7503304003399516e-05
TH T,0.000440533786602315
H TH,0.0006760699188196294
THES,0.0002059722866562446
HESE,0.00019167768001133174
ESE ,0.00019525133167255993
SE W,0.00017965721533265498
E WO,0.0004018733731763006
 WOR,0.00040902067649875703
WORD,0.00021994201587740946
ORDS,0.0001370982728216644
RDS ,0.00024755659689599114
DS S,4.190918766349456e-05
S SH,0.00026347559065964413
 SHE,0.0011887264934940048
SHE ,0.001112055421489472
HE G,0.0004710722644346288
E GR,0.0001588650602127817
 GRE,0.0002254649320811258
GREE,8.836665925946141e-05
REET,5.782818142714754e-05
EETE,6.172671051212378e-06
ETED,1.2995096949920795e-05
ED P,0.00024495757750600696
D PR,0.0003187047526968075
CE V,8.284374305574507e-05
E VA,0.00011110807892182279
 VAS,9.518908515816982e-05
VASI,8.966616895445349e-05
ASIL,0.00010493540787061043
SILI,8.251886563199704e-05
ILI ,7.244766549580844e-05
LI K,1.6243871187400994e-06
I KU,2.274141966236139e-06
 KUR,2.534043905234555e-05
KURA,2.436580678110149e-05
URAG,3.9635045697258426e-05
RAGI,3.4761884341038124e-05
AGIN,0.00010753442726059458
GIN ,5.8153058850895555e-05
IN A,0.0005269511813192883
N A ,0.0004034977602950407
 A M,0.00030051161696691836
A MA,0.00013677339539791637
 MAN,0.000555865272032862
MAN ,0.0005925764209163883
AN O,0.0002043478995375045
N OF,0.00044768108992477136
F HI,0.0003641875920215303
 HIG,0.00010720954983684655
HIGH,0.0001094836918030827
IGH ,6.562523959710001e-05
GH R,4.2234065087242585e-06
H RA,1.4944361492408915e-05
 RAN,0.00013482413085542824
RANK,5.6853549155903476e-05
ANK ,0.00010006224651439012
NK A,3.2162864951053965e-05
K AN,0.00012995096949920795
ND I,0.0004860166259270377
D IM,4.1584310239746545e-05
 IMP,0.00023521125479356638
IMPO,0.00013222511146544408
MPOR,6.919889125832823e-05
PORT,0.00019070304774008767
ORTA,8.186911078450101e-05
RTAN,6.107695566462774e-05
TANC,0.00010266126590437428
ANCE,0.00042396503799116593
CE W,0.00018582988638386736
E WH,0.0006143432083075056
 WHO,0.0010503287109773483
WHO ,0.0006981615836344947
HO W,0.0001715352797389545
O WA,0.00014814410522909707
HE F,0.0009928254069739488
E FI,0.0002975877201531862
 FIR,0.00035769004354656986
FIRS,0.00020694691892748866
IRST,0.00020954593831747282
RST ,0.00023098784828484213
ST T,0.0002469068420484951
T TO,0.0006728211445821492
TO A,0.00038465486971765554
O AR,3.313749722229803e-05
 ARR,0.000114356853159303
ARRI,0.00021019569316496885
RRIV,6.335109763086388e-05
RIVE,0.00011825538224427924
IVE ,0.00038985290849762386
E AT,0.00020824642862248073
 AT ,0.001472344484426026
AT H,0.0007709341265540511
T HE,0.0008261632885912145
 HER,0.001847902786278737
HER ,0.00248726155621484
ER R,0.00011240758861681487
R RE,0.00010655979498935052
 REC,0.00026607461004962826
RECE,0.0001341743760079322
ECEP,2.339117450985743e-05
CEPT,0.00011987976936301933
EPTI,7.569643973328863e-05
PTIO,7.50466848857926e-05
TION,0.0015236751173782132
ION ,0.0014515523293061527
ON A,0.0005009609874194466
NA H,1.1695587254928716e-05
A HA,9.194031092068963e-05
 HAD,0.0017455663977981107
HAD ,0.0017429673784081267
AD H,0.0001228036661767515
D HA,0.00040934555392250506
AD A,0.00026185120354090403
D A ,0.00041096994104124516
 A C,0.0003349486238842085
A CO,0.00015659091824654558
 COU,0.0009743073938203116
COUG,7.797058169952477e-06
OUGH,0.0007449439326542096
UGH ,0.0003239027914767758
GH F,8.771690441196537e-06
H FO,4.0284800544754465e-05
 FOR,0.0016383568479612642
FOR ,0.001146167550983014
OR S,0.00014229631160163271
R SO,0.00015074312461908123
 SOM,0.0005912769112213961
SOME,0.0006322114666136466
OME ,0.0006481304603772997
ME D,5.5554039460911396e-05
E DA,0.000163088466721506
 DAY,0.0002530795130997075
DAYS,8.381837532698912e-05
AYS ,0.0002923896813732179
YS S,3.671114888352624e-05
E WA,0.0009782059229052878
AS A,0.0005665862270165466
S AS,0.0001929771897063238
AS S,0.0004613259417221882
E SA,0.0007325985905517848
 SAI,0.0009340225932755571
SAID,0.0009233016382918724
ID S,9.973736909064211e-05
D SU,0.00011500660800679903
 SUF,6.107695566462774e-05
SUFF,6.400085247835991e-05
UFFE,5.133063295218714e-05
FFER,0.00016211383445026192
FERI,3.93101682735104e-05
ERIN,0.00022838882889485797
RING,0.0005431950525066892
NG F,0.00026250095838840004
G FR,8.576763986947725e-05
 FRO,0.0010275872913149868
FROM,0.0008755446570009135
ROM ,0.0008755446570009135
OM L,1.4944361492408915e-05
M LA,8.121935593700497e-06
 LA ,1.3969729221164855e-05
LA G,2.274141966236139e-06
A GR,5.977744596963566e-05
 GRI,2.988872298481783e-05
GRIP,2.923896813732179e-06
RIPP,8.121935593700497e-06
IPPE,1.6893626034897034e-05
PPE ,1.9492645424881193e-06
PE G,6.497548474960398e-07
PE B,2.923896813732179e-06
E BE,0.0005035600068094309
 BEI,0.00015236751173782132
BEIN,0.00015269238916156935
EING,0.000212794712554953
NG T,0.0015025580848345918
G TH,0.0009119309284606918
THEN,0.0003170803655780674
HEN ,0.000801147726962617
EN A,0.00035931443066530996
 A N,7.537156230954061e-05
A NE,4.2234065087242585e-05
NEW ,0.00023098784828484213
EW W,9.746322712440596e-05
W WO,1.6568748611149014e-05
ORD ,0.0001257275629904837
RD I,3.9635045697258426e-05
D IN,0.0007072581514994393
IN S,0.00019947473818128421
N ST,6.757450413958814e-05
 ST ,1.3319974373668815e-05
ST P,7.439693003829655e-05
T PE,8.121935593700496e-05
 PET,0.00020694691892748866
PETE,9.8112981971902e-05
ETER,0.0001257275629904837
TERS,0.00022968833858985006
ERSB,7.991984624201288e-05
RSBU,7.959496881826487e-05
SBUR,7.959496881826487e-05
BURG,8.576763986947725e-05
URG ,8.34934979032411e-05
RG U,3.248774237480199e-07
G US,1.1695587254928716e-05
 USE,8.739202698821734e-05
USED,0.00014489533099161687
SED ,0.0007316239582805408
ED O,0.0004457318253822833
D ON,0.000392776805311356
 ONL,0.0004236401605674179
ONLY,0.00042266552829617386
NLY ,0.0006296124472236625
Y BY,3.378725206979407e-05
E EL,5.5554039460911396e-05
 ELI,2.923896813732179e-06
ELIT,2.274141966236139e-06
LITE,1.7543380882393074e-05
TE A,0.00013514900827917627
L HE,0.00011890513709177527
R IN,0.0002433331903872669
 INV,8.251886563199704e-05
INVI,2.761458101858169e-05
NVIT,2.2091664814865352e-05
VITA,4.3533574782234664e-05
ITAT,7.569643973328863e-05
TATI,0.00012052952421051537
ATIO,0.0006104446792225294
IONS,0.0004021982506000486
ONS ,0.0005487179687104056
S WI,0.00035931443066530996
ITHO,0.00021669324163992926
THOU,0.000751766358552918
HOUT,0.00035509102415658573
OUT ,0.0009928254069739488
UT E,4.515796190097476e-05
T EX,7.244766549580844e-05
 EXC,0.00019362694455381984
EXCE,8.99910463782015e-05
XCEP,3.248774237480199e-05
ON W,0.0002858921328982575
N WR,8.771690441196537e-06
 WRI,8.121935593700496e-05
WRIT,6.595011702084804e-05
RITT,2.1766787391117332e-05
ITTE,9.291494319193368e-05
TTEN,0.00012637731783797973
TEN ,0.00017445917655268666
EN I,0.00021539373194493717
N IN,0.0003840051148701595
IN F,0.0001500933697715852
N FR,0.0001702357700439624
 FRE,0.0005012858648431946
FREN,0.00034177104978291693
RENC,0.0003833553600226635
ENCH,0.00037620805670020703
NCH ,0.0003076589202893748
CH A,0.0002816687263895332
H AN,0.00022838882889485797
ND D,0.00029791259757693423
D DE,0.0001500933697715852
 DEL,8.34934979032411e-05
DELI,6.919889125832823e-05
ELIV,1.0071200136188616e-05
LIVE,0.00010233638848062627
IVER,8.34934979032411e-05
VERE,9.778810454815398e-05
ERED,0.0005295502007092724
RED ,0.0010223892525350186
BY A,0.00010363589817561835
Y A ,0.00014294606644912875
 A S,0.0005175297360305957
 SCA,4.970624583344704e-05
SCAR,3.2812619798550005e-05
CARL,1.2995096949920795e-06
ARLE,6.8224258987084175e-06
RLET,2.599019389984159e-06
LET ,0.00015301726658531735
ET L,1.6893626034897034e-05
T LI,0.00011208271119306686
 LIV,0.00010363589817561835
VERI,3.4112129493542084e-05
ERIE,7.082327837706833e-05
RIED,0.00023651076448855847
IED ,0.0004723717741296209
ED F,0.0003355983787317045
D FO,0.00028556725547450947
 FOO,0.00010591004014185447
FOOT,7.407205261454853e-05
OOTM,2.599019389984159e-05
OTMA,1.6568748611149014e-05
TMAN,1.8193135729889113e-05
AN T,0.00025405414537095153
N TH,0.002136393938566979
AT M,0.00018810402835010351
T MO,0.00016406309899275002
MORN,7.082327837706833e-05
ORNI,7.212278807206041e-05
RNIN,0.0001845303766888753
NING,0.0006318865891898986
NG R,0.00019037817031633964
G RA,1.2020464678676736e-05
RAN ,8.576763986947725e-05
AN A,0.00037036026307274265
N AS,0.0001569157956702936
AS F,0.00013547388570292427
S FO,0.000245607332353503
 FOL,0.00011208271119306686
FOLL,8.966616895445349e-05
OLLO,9.876273681939804e-05
LLOW,0.0002417088032685268
LOWS,3.183798752730595e-05
OWS ,0.00013157535661794805
S IF,0.00017738307336641885
OU H,0.00010038712393813814
U HA,6.270134278336783e-05
NG B,0.0002832931135082733
G BE,9.453933031067379e-05
 BET,0.00015269238916156935
BETT,5.39296523421713e-05
ETTE,0.00016796162807772628
TTER,0.00042266552829617386
ER T,0.000867747598830961
R TO,0.00029693796530569014
DO C,3.5736516612282187e-06
O CO,0.0001520426343140733
COUN,0.0005220780199630679
OUNT,0.0005327989749467526
UNT ,0.0002699731391346045
NT O,0.00032780132056175207
T OR,6.627499444459606e-05
 OR ,0.0004951131937919823
OR P,6.0102323393383675e-05
R PR,0.00011143295634557082
CE A,0.0006627499444459606
E AN,0.001747840539764347
D IF,3.183798752730595e-05
IF T,8.251886563199704e-05
HE P,0.0008440315468973556
E PR,0.0004882907678932739
 PRO,0.00037360903731022284
PROS,4.873161356220298e-06
ROSP,3.248774237480199e-06
OSPE,7.147303322456437e-06
SPEC,0.0001556162859753015
PECT,0.0001861547638076154
ECT ,0.00017056064746771043
CT O,5.165551037593516e-05
T OF,0.0006978367062107466
OF S,0.00021539373194493717
F SP,1.3319974373668815e-05
SPEN,4.645747159596684e-05
PEND,5.6203794308407436e-05
ENDI,8.446813017448517e-05
NDIN,0.0001816064798751431
DING,0.00043338648327985853
NG A,0.0009736576389728156
G AN,0.00036613685656401837
 AN ,0.0005292253232855244
AN E,0.0001500933697715852
N EV,7.407205261454853e-05
 EVE,0.0007413702809929814
EVEN,0.0003632129597502862
VENI,7.86203365470208e-05
ENIN,0.000163413344145254
NG W,0.0003810812180564273
G WI,0.00014262118902538072
TH A,0.0004957629486394783
H A ,0.0003992743537863164
 A P,0.0002371605193360545
A PO,3.736090373102228e-05
 POO,3.053847783231387e-05
POOR,2.761458101858169e-05
OOR ,0.0001487938600765931
OR I,0.0001094836918030827
INVA,1.3969729221164855e-05
NVAL,7.797058169952477e-06
VALI,9.421445288692577e-06
ALID,5.522916203716338e-06
LID ,9.421445288692577e-06
ID I,7.699594942828071e-05
D IS,4.5482839324722783e-05
IS N,0.00017348454428144262
S NO,0.000490889787283258
NOT ,0.0015763052600253923
OT T,0.00021831762875866936
 TOO,0.0002631507132358961
TOO ,0.00012800170495671983
OO T,1.0720954983684656e-05
O TE,5.035600068094308e-05
 TER,9.323982061568171e-05
TERR,0.0001159812402780431
ERRI,8.706714956446933e-05
RRIB,6.0102323393383675e-05
RIBL,6.0102323393383675e-05
IBLE,0.0002482063517434872
BLE ,0.0006361099956986229
LE I,0.00011110807892182279
I SH,8.024472366576091e-05
 SHA,0.0002144190996736931
SHAL,0.00011013344665057874
HALL,0.0001078593046843426
LL B,0.0001439206987203728
L BE,0.00011370709831180695
 BE ,0.0007927009139451685
BE V,8.771690441196537e-06
E VE,0.00010201151105687824
 VER,0.00031155744937435106
VERY,0.0006442319312923234
ERY ,0.00045677765778971593
RY C,4.678234901971486e-05
Y CH,5.327989749467526e-05
 CHA,0.0003791319535139392
CHAR,0.00010493540787061043
HARM,5.425452976591932e-05
ARME,2.858921328982575e-05
RMED,7.699594942828071e-05
MED ,0.00041584310239746545
ED T,0.002081164776529815
D TO,0.0013449925343168023
TO S,0.0005084331681656511
O SE,0.00015399189885656142
EE Y,1.8518013153637133e-05
E YO,0.0003414461723591689
OU T,0.00011208271119306686
U TO,3.9635045697258426e-05
 TON,7.049840095332031e-05
TONI,1.8842890577385153e-05
ONIG,4.873161356220298e-06
NIGH,0.00010201151105687824
GHT ,0.0009928254069739488
HT B,6.270134278336783e-05
T BE,0.00040154849575255256
BETW,7.797058169952477e-05
ETWE,7.86203365470208e-05
TWEE,7.797058169952477e-05
WEEN,7.797058169952477e-05
EEN ,0.0007173293516356279
ND  ,1.9492645424881193e-06
D  A,1.2995096949920795e-06
  AN,5.198038779968318e-06
ANNE,4.1584310239746545e-05
NNET,4.548283932472278e-06
NETT,6.172671051212378e-06
TTE ,1.0720954983684656e-05
TE S,6.335109763086388e-05
E SC,5.035600068094308e-05
ER H,0.0005217531425393199
R HE,0.00035574077900408173
 HEA,0.0006253890407149382
HEAV,5.652867173215546e-05
EAVE,0.00010363589817561835
AVEN,4.645747159596684e-05
VENS,6.497548474960398e-06
ENS ,6.822425898708417e-05
S WH,0.0004548283932472278
 WHA,0.000801797481810113
WHAT,0.0008066706431663333
T A ,0.0003349486238842085
 A V,7.732082685202873e-05
A VI,2.631507132358961e-05
 VIR,2.534043905234555e-05
VIRU,1.9492645424881193e-06
IRUL,1.9492645424881193e-06
RULE,3.021360040856585e-05
ULEN,3.248774237480199e-06
LENT,0.00010980856922683071
ENT ,0.0013134794242132444
NT A,0.000277770197304557
T AT,0.0001682865055014743
 ATT,0.0002144190996736931
ATTA,0.00010558516271810646
TTAC,6.595011702084804e-05
TACK,5.8802813698391595e-05
ACK ,0.0003092833074081149
