ngram,freq
LIVE,-8.978108724444537
IVER,-9.134891677442118
VERE,-8.776005158698545
ERED,-7.228223327687541
REDB,-9.538513467055992
DBYA,-9.649414163089434
BYAS,-11.02343843161751
YASC,-12.434425405327772
ASCA,-10.083050148164295
SCAR,-9.479515126294036
CARL,-13.350716137201928
ARLE,-11.369714668335344
RLET,-11.099424338595432
LETL,-12.945251029093763
ETLI,-11.792571519155377
TLIV,-11.271274595522092
VERI,-9.357113144781358
ERIE,-9.334333116449539
RIED,-8.146709450125131
IEDF,-11.240502936855338
EDFO,-8.718417283825584
DFOO,-11.099424338595432
FOOT,-9.307664869367377
OOTM,-10.330291251057565
OTMA,-10.112037685037548
TMAN,-9.544053647431607
MANT,-9.489986426161332
ANTH,-8.971819395536974
NTHA,-8.167529077907522
HATM,-8.63445190370825
ATMO,-9.14229911871998
TMOR,-9.77416586806191
MORN,-9.334333116449539
ORNI,-9.281689382964117
RNIN,-8.368823311971326
NING,-7.158865025902352
INGR,-8.341748900206369
NGRA,-10.000812049927323
GRAN,-9.687154491072281
RANA,-10.131840312333727
ANAS,-10.532317878930852
NASF,-12.339115225523448
ASFO,-9.839170698370907
SFOL,-10.517502793145711
FOLL,-9.116609632604668
OLLO,-8.971819395536974
LLOW,-8.11960752034734
LOWS,-9.854208575735447
OWSI,-10.766718584769697
WSIF,-13.638398209653708
SIFY,-11.903797154265602
YOUH,-9.026583480946949
OUHA,-9.489986426161332
UHAV,-9.655606133337354
INGB,-8.068782249904414
NGBE,-9.105798716500452
GBET,-11.335813116659663
BETT,-9.607111783398745
ETTE,-8.483181686746345
TTER,-7.54633446398961
TERT,-8.345093384929216
ERTO,-8.270865774084198
RTOD,-11.073448852192172
ODOC,-13.350716137201928
DOCO,-12.657568956641983
OCOU,-10.578127414962147
COUN,-7.354886132584306
OUNT,-7.334558977503574
UNTO,-9.809756813164613
NTOR,-9.869476047866236
TORP,-11.964421776082037
ORPR,-10.78576677974039
RPRI,-8.899280051155879
NCEA,-7.394231308989972
CEAN,-7.354264048582906
EAND,-6.318974878438799
NDIF,-9.924826142949401
DIFT,-11.846638740425654
IFTH,-9.252213564831163
THEP,-6.9693232211349105
HEPR,-7.9039787655356175
EPRO,-8.834377164920452
PROS,-11.441173632317488
ROSP,-12.434425405327772
OSPE,-9.619016685905063
SPEC,-8.552861607384335
PECT,-8.386124781607078
ECTO,-9.966325873856153
CTOF,-10.141890648187228
TOFS,-10.393205076468135
OFSP,-11.048131044207882
FSPE,-11.792571519155377
SPEN,-9.71312997747554
PEND,-9.505901881467231
ENDI,-8.848132539988937
NDIN,-7.646100676241835
DING,-7.519567066625285
INGA,-6.802138932376641
NGAN,-7.759729156691071
GANE,-10.99934088003845
ANEV,-10.271102379667234
NEVE,-8.277106043944283
EVEN,-7.699982883635542
VENI,-8.905128021038301
INGW,-7.75879675569112
NGWI,-8.68727704308986
GWIT,-8.69913957839968
ITHA,-7.450818783619436
THAP,-9.674415465294851
HAPO,-12.657568956641983
APOO,-11.903797154265602
POOR,-10.294359241831502
OORI,-11.369714668335344
ORIN,-9.631065024421238
INVA,-10.547355756295392
NVAL,-11.404805988146615
VALI,-11.126092585677593
ALID,-11.792571519155377
LIDI,-11.792571519155377
IDIS,-12.09795316870656
DISN,-11.964421776082037
ISNO,-8.925869505345117
SNOT,-7.898605297474474
NOTT,-8.358584314670232
OTTO,-9.01016275073462
TTOO,-10.31816989052522
TOOT,-10.609876113276727
OOTE,-11.210649973705657
OTER,-11.404805988146615
TERR,-8.692005184285806
ERRI,-9.081018687501965
RRIB,-9.505901881467231
RIBL,-9.516654673243494
IBLE,-8.095828328581227
BLEI,-9.949518755539772
LEIS,-10.845190200211192
EISH,-10.460344379305763
ISHA,-8.421652496799483
SHAL,-8.720853338623465
HALL,-8.680226485093193
ALLB,-9.760276755901243
LLBE,-9.000438200842627
LBEV,-13.127572585887718
BEVE,-11.601516282392668
EVER,-6.883405685223981
VERY,-7.133112529799937
ERYC,-10.78576677974039
RYCH,-11.558956667973872
YCHA,-9.941219952725078
CHAR,-8.68727704308986
HARM,-9.24394905498127
ARME,-10.000812049927323
RMED,-9.24394905498127
MEDT,-8.451012403812953
EDTO,-6.776686869172978
DTOS,-8.834377164920452
TOSE,-8.70873197809112
OSEE,-8.902199761259213
SEEY,-10.805184865597493
EEYO,-11.048131044207882
EYOU,-7.7738205124515805
YOUT,-8.605784008838677
OUTO,-8.434391522576913
UTON,-9.371034483299967
TONI,-9.957887005210289
ONIG,-11.846638740425654
NIGH,-8.987617512413564
GHTB,-9.443705673597325
HTBE,-10.131840312333727
TBET,-10.294359241831502
BETW,-9.24394905498127
ETWE,-8.908064880711612
TWEE,-9.231678962389456
WEEN,-9.256371574979827
EENA,-9.13120843202582
ANDA,-6.989413659628932
NDAN,-8.188791395559445
DANN,-10.152043019651247
ANNE,-9.706572576929382
NNET,-11.518134673453618
NETT,-11.692488060598395
TTES,-12.028960297219609
TESC,-12.028960297219609
ESCH,-10.71165880758667
RERH,-12.791100349266506
ERHE,-8.181653606511153
RHEA,-9.18018243662228
HEAV,-9.479515126294036
EAVE,-8.876224274855952
VENS,-10.693959230487268
ENSW,-11.558956667973872
NSWH,-9.992078369958568
SWHA,-9.252213564831163
WHAT,-6.919787712813651
ATAV,-12.434425405327772
TAVI,-13.127572585887718
AVIR,-13.127572585887718
VIRU,-12.945251029093763
IRUL,-12.945251029093763
RULE,-10.204411005168563
ULEN,-11.846638740425654
LENT,-8.884808018547345
ENTA,-8.103692065041441
NTAT,-10.073571404209751
TATT,-9.187934413426598
ATTA,-8.85368810983354
TTAC,-9.394676246357006
TACK,-9.511263824608617
ACKR,-11.478913960300336
CKRE,-12.252103848533817
KREP,-13.127572585887718
REPL,-8.416242204071235
EPLI,-8.962458952777409
PLIE,-8.848132539988937
LIED,-8.842607664056967
IEDT,-8.694377664639436
EDTH,-6.628989276945071
EPRI,-7.92246760106186
NCEN,-9.941219952725078
CENO,-10.562623228426181
NOTI,-8.475518814000775
OTIN,-9.566526503283667
TINT,-8.237223457665964
INTH,-6.697530579221369
NTHE,-6.091072351015018
THEL,-7.417808039553969
HELE,-8.348449092776189
ELEA,-9.533003811245022
LEAS,-8.06118727668697
EAST,-8.925869505345117
ASTD,-10.99934088003845
STDI,-10.930348008551498
TDIS,-10.092619599180445
DISC,-9.361732090637654
ISCO,-8.627762915557453
SCON,-8.728197312879223
CONC,-8.740558409702796
ONCE,-8.267760181526045
NCER,-9.285972044756118
CERT,-9.074050018185872
ERTE,-9.916728932716781
RTED,-9.17632886730629
YTHI,-7.952553435684175
HISR,-8.911010390941367
ISRE,-9.127538703136858
SREC,-10.380301671632227
IONH,-9.21955760185711
ONHE,-8.862079767469787
NHEH,-9.788250607943649
HEHA,-7.122205133610744
EHAD,-7.105578833744913
HADJ,-10.626136634148507
ADJU,-9.116609632604668
DJUS,-9.802536565191126
USTE,-9.625022709965275
STEN,-8.532452735753127
TENT,-8.361985678493722
ENTE,-8.127661255154438
NTER,-7.7615965708658665
TERE,-8.07899945245107
REDW,-9.613046518918559
EDWE,-10.183133606721277
DWEA,-10.693959230487268
WEAR,-9.18018243662228
EARI,-8.956266982529488
ARIN,-8.804765310873806
ANEM,-11.126092585677593
NEMB,-12.09795316870656
EMBR,-10.31816989052522
MBRO,-11.792571519155377
BROI,-11.964421776082037
ROID,-11.558956667973872
OIDE,-10.693959230487268
IDER,-8.97495911554164
DERE,-8.73312343121528
REDC,-10.78576677974039
EDCO,-9.613046518918559
DCOU,-9.138588539323443
COUR,-8.834377164920452
OURT,-9.039917011816414
URTU,-12.945251029093763
RTUN,-9.781183440720557
TUNI,-10.71165880758667
UNIF,-9.861813175120666
NIFO,-9.824355612585766
IFOR,-9.760276755901243
FORM,-7.970818783661468
ORMK,-14.043863317761872
RMKN,-14.737010498321817
MKNE,-12.945251029093763
KNEE,-10.446551057173426
NEEB,-13.127572585887718
EEBR,-12.434425405327772
EBRE,-11.073448852192172
BREE,-11.478913960300336
REEC,-10.952820864403558
EECH,-10.367562645854797
ECHE,-9.924826142949401
CHES,-9.033228023665616
ANDS,-6.764544482347253
NDSH,-8.534474981133895
DSHO,-9.371034483299967
SHOE,-11.441173632317488
HOES,-11.441173632317488
OESA,-11.404805988146615
NDHA,-8.449151938160034
HADS,-8.496734653151048
ADST,-10.073571404209751
DSTA,-9.966325873856153
STAR,-9.294592787800024
TARS,-11.558956667973872
ARSO,-10.432945405117648
RSON,-8.730657338720086
SONH,-10.092619599180445
ONHI,-8.412651535940507
NHIS,-7.627948362634646
HISB,-8.783767164034034
ISBR,-10.183133606721277
SBRE,-10.88686289661176
BREA,-9.264739824650343
REAS,-8.462248477079878
ASTA,-9.134891677442118
STAN,-7.541073271846249
TAND,-6.940130155538295
NDAS,-8.823507492683548
DASE,-11.303023293836672
ASER,-10.626136634148507
SERE,-10.226150991804968
EREN,-8.216389370763123
RENE,-9.916728932716781
ENEE,-10.609876113276727
NEEX,-11.558956667973872
EEXP,-9.161061395175501
EXPR,-8.452876337251016
XPRE,-8.454743751425811
ESSI,-7.781417889925521
SSIO,-8.292879241621378
SION,-7.790996507222591
IONO,-7.820295477968209
ONON,-9.495263483262177
NONH,-10.446551057173426
HISF,-7.955952872385638
ISFL,-11.741278224767827
